F:\Car_data\IMG\center_2020_02_14_19_13_46_693.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_46_693.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_46_693.jpg,0,1,0,30.1903
F:\Car_data\IMG\center_2020_02_14_19_13_46_762.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_46_762.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_46_762.jpg,0,1,0,30.19017
F:\Car_data\IMG\center_2020_02_14_19_13_46_830.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_46_830.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_46_830.jpg,0.2,1,0,30.17985
F:\Car_data\IMG\center_2020_02_14_19_13_46_899.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_46_899.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_46_899.jpg,0.35,1,0,30.16349
F:\Car_data\IMG\center_2020_02_14_19_13_46_969.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_46_969.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_46_969.jpg,0,1,0,30.18951
F:\Car_data\IMG\center_2020_02_14_19_13_47_037.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_47_037.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_47_037.jpg,0,1,0,30.18995
F:\Car_data\IMG\center_2020_02_14_19_13_47_106.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_47_106.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_47_106.jpg,0,1,0,30.19019
F:\Car_data\IMG\center_2020_02_14_19_13_47_174.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_47_174.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_47_174.jpg,0,1,0,30.1903
F:\Car_data\IMG\center_2020_02_14_19_13_47_244.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_47_244.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_47_244.jpg,0,1,0,30.19028
F:\Car_data\IMG\center_2020_02_14_19_13_47_314.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_47_314.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_47_314.jpg,0,1,0,30.19017
F:\Car_data\IMG\center_2020_02_14_19_13_47_381.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_47_381.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_47_381.jpg,0,1,0,30.19025
F:\Car_data\IMG\center_2020_02_14_19_13_47_450.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_47_450.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_47_450.jpg,0,1,0,30.19027
F:\Car_data\IMG\center_2020_02_14_19_13_47_518.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_47_518.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_47_518.jpg,0,1,0,30.19029
F:\Car_data\IMG\center_2020_02_14_19_13_47_587.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_47_587.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_47_587.jpg,0.05,1,0,30.18971
F:\Car_data\IMG\center_2020_02_14_19_13_47_654.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_47_654.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_47_654.jpg,0.2,1,0,30.17973
F:\Car_data\IMG\center_2020_02_14_19_13_47_724.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_47_724.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_47_724.jpg,0.35,1,0,30.1635
F:\Car_data\IMG\center_2020_02_14_19_13_47_793.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_47_793.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_47_793.jpg,0.5500001,1,0,30.13924
F:\Car_data\IMG\center_2020_02_14_19_13_47_862.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_47_862.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_47_862.jpg,0,1,0,30.18053
F:\Car_data\IMG\center_2020_02_14_19_13_47_932.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_47_932.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_47_932.jpg,0,1,0,30.18799
F:\Car_data\IMG\center_2020_02_14_19_13_48_001.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_48_001.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_48_001.jpg,0,1,0,30.18967
F:\Car_data\IMG\center_2020_02_14_19_13_48_069.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_48_069.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_48_069.jpg,0,1,0,30.1902
F:\Car_data\IMG\center_2020_02_14_19_13_48_138.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_48_138.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_48_138.jpg,0,1,0,30.19013
F:\Car_data\IMG\center_2020_02_14_19_13_48_209.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_48_209.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_48_209.jpg,0.15,1,0,30.18518
F:\Car_data\IMG\center_2020_02_14_19_13_48_275.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_48_275.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_48_275.jpg,0.3,1,0,30.17019
F:\Car_data\IMG\center_2020_02_14_19_13_48_343.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_48_343.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_48_343.jpg,0.45,1,0,30.15213
F:\Car_data\IMG\center_2020_02_14_19_13_48_412.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_48_412.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_48_412.jpg,0,1,0,30.18349
F:\Car_data\IMG\center_2020_02_14_19_13_48_479.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_48_479.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_48_479.jpg,0,1,0,30.1878
F:\Car_data\IMG\center_2020_02_14_19_13_48_549.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_48_549.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_48_549.jpg,0.05,1,0,30.19024
F:\Car_data\IMG\center_2020_02_14_19_13_48_618.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_48_618.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_48_618.jpg,0.2,1,0,30.18444
F:\Car_data\IMG\center_2020_02_14_19_13_48_684.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_48_684.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_48_684.jpg,0.35,1,0,30.16741
F:\Car_data\IMG\center_2020_02_14_19_13_48_753.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_48_753.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_48_753.jpg,0.5500001,1,0,30.14186
F:\Car_data\IMG\center_2020_02_14_19_13_48_821.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_48_821.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_48_821.jpg,0,1,0,30.17976
F:\Car_data\IMG\center_2020_02_14_19_13_48_890.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_48_890.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_48_890.jpg,0,1,0,30.18813
F:\Car_data\IMG\center_2020_02_14_19_13_48_957.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_48_957.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_48_957.jpg,0.15,1,0,30.18932
F:\Car_data\IMG\center_2020_02_14_19_13_49_025.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_49_025.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_49_025.jpg,0.3,1,0,30.17542
F:\Car_data\IMG\center_2020_02_14_19_13_49_092.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_49_092.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_49_092.jpg,0.5000001,1,0,30.15009
F:\Car_data\IMG\center_2020_02_14_19_13_49_162.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_49_162.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_49_162.jpg,0.6500001,1,0,30.13045
F:\Car_data\IMG\center_2020_02_14_19_13_49_230.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_49_230.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_49_230.jpg,0.8500001,1,0,30.10404
F:\Car_data\IMG\center_2020_02_14_19_13_49_298.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_49_298.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_49_298.jpg,0,1,0,30.17588
F:\Car_data\IMG\center_2020_02_14_19_13_49_369.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_49_369.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_49_369.jpg,0,1,0,30.18752
F:\Car_data\IMG\center_2020_02_14_19_13_49_438.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_49_438.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_49_438.jpg,0.1,1,0,30.19202
F:\Car_data\IMG\center_2020_02_14_19_13_49_508.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_49_508.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_49_508.jpg,0.3,1,0,30.17642
F:\Car_data\IMG\center_2020_02_14_19_13_49_578.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_49_578.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_49_578.jpg,0.45,1,0,30.15709
F:\Car_data\IMG\center_2020_02_14_19_13_49_648.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_49_648.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_49_648.jpg,0,1,0,30.18383
F:\Car_data\IMG\center_2020_02_14_19_13_49_717.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_49_717.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_49_717.jpg,0,1,0,30.18804
F:\Car_data\IMG\center_2020_02_14_19_13_49_784.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_49_784.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_49_784.jpg,0.1,1,0,30.19093
F:\Car_data\IMG\center_2020_02_14_19_13_49_854.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_49_854.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_49_854.jpg,0.3,1,0,30.17522
F:\Car_data\IMG\center_2020_02_14_19_13_49_922.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_49_922.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_49_922.jpg,0.45,1,0,30.15619
F:\Car_data\IMG\center_2020_02_14_19_13_49_989.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_49_989.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_49_989.jpg,0.6500001,1,0,30.12997
F:\Car_data\IMG\center_2020_02_14_19_13_50_058.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_50_058.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_50_058.jpg,0,1,0,30.17603
F:\Car_data\IMG\center_2020_02_14_19_13_50_127.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_50_127.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_50_127.jpg,0,1,0,30.18708
F:\Car_data\IMG\center_2020_02_14_19_13_50_197.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_50_197.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_50_197.jpg,0,1,0,30.18951
F:\Car_data\IMG\center_2020_02_14_19_13_50_269.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_50_269.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_50_269.jpg,0.1,1,0,30.18974
F:\Car_data\IMG\center_2020_02_14_19_13_50_335.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_50_335.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_50_335.jpg,0.25,1,0,30.17836
F:\Car_data\IMG\center_2020_02_14_19_13_50_405.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_50_405.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_50_405.jpg,0.4,1,0,30.16048
F:\Car_data\IMG\center_2020_02_14_19_13_50_471.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_50_471.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_50_471.jpg,0,1,0,30.17666
F:\Car_data\IMG\center_2020_02_14_19_13_50_543.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_50_543.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_50_543.jpg,0,1,0,30.18665
F:\Car_data\IMG\center_2020_02_14_19_13_50_615.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_50_615.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_50_615.jpg,0,1,0,30.18966
F:\Car_data\IMG\center_2020_02_14_19_13_50_682.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_50_682.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_50_682.jpg,0,1,0,30.19058
F:\Car_data\IMG\center_2020_02_14_19_13_50_750.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_50_750.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_50_750.jpg,0.15,1,0,30.18611
F:\Car_data\IMG\center_2020_02_14_19_13_50_816.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_50_816.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_50_816.jpg,0.3,1,0,30.17132
F:\Car_data\IMG\center_2020_02_14_19_13_50_887.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_50_887.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_50_887.jpg,0.5000001,1,0,30.14676
F:\Car_data\IMG\center_2020_02_14_19_13_50_955.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_50_955.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_50_955.jpg,0.6500001,1,0,30.12803
F:\Car_data\IMG\center_2020_02_14_19_13_51_024.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_51_024.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_51_024.jpg,0,1,0,30.18152
F:\Car_data\IMG\center_2020_02_14_19_13_51_092.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_51_092.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_51_092.jpg,0,1,0,30.18869
F:\Car_data\IMG\center_2020_02_14_19_13_51_164.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_51_164.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_51_164.jpg,0,1,0,30.1899
F:\Car_data\IMG\center_2020_02_14_19_13_51_231.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_51_231.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_51_231.jpg,0.2,1,0,30.18359
F:\Car_data\IMG\center_2020_02_14_19_13_51_299.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_51_299.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_51_299.jpg,0,1,0,30.19009
F:\Car_data\IMG\center_2020_02_14_19_13_51_369.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_51_369.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_51_369.jpg,0,1,0,30.19022
F:\Car_data\IMG\center_2020_02_14_19_13_51_437.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_51_437.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_51_437.jpg,0,1,0,30.19016
F:\Car_data\IMG\center_2020_02_14_19_13_51_505.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_51_505.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_51_505.jpg,0,1,0,30.19032
F:\Car_data\IMG\center_2020_02_14_19_13_51_576.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_51_576.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_51_576.jpg,0,1,0,30.19029
F:\Car_data\IMG\center_2020_02_14_19_13_51_643.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_51_643.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_51_643.jpg,0,1,0,30.19029
F:\Car_data\IMG\center_2020_02_14_19_13_51_711.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_51_711.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_51_711.jpg,0,1,0,30.19029
F:\Car_data\IMG\center_2020_02_14_19_13_51_780.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_51_780.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_51_780.jpg,0.05,1,0,30.18986
F:\Car_data\IMG\center_2020_02_14_19_13_51_849.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_51_849.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_51_849.jpg,0,1,0,30.18731
F:\Car_data\IMG\center_2020_02_14_19_13_51_918.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_51_918.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_51_918.jpg,0,1,0,30.19031
F:\Car_data\IMG\center_2020_02_14_19_13_51_988.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_51_988.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_51_988.jpg,0,1,0,30.19031
F:\Car_data\IMG\center_2020_02_14_19_13_52_058.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_52_058.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_52_058.jpg,0,1,0,30.19032
F:\Car_data\IMG\center_2020_02_14_19_13_52_128.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_52_128.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_52_128.jpg,0.05,1,0,30.18981
F:\Car_data\IMG\center_2020_02_14_19_13_52_198.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_52_198.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_52_198.jpg,0.2,1,0,30.1802
F:\Car_data\IMG\center_2020_02_14_19_13_52_267.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_52_267.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_52_267.jpg,0,1,0,30.19064
F:\Car_data\IMG\center_2020_02_14_19_13_52_338.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_52_338.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_52_338.jpg,0,1,0,30.18969
F:\Car_data\IMG\center_2020_02_14_19_13_52_405.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_52_405.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_52_405.jpg,0,1,0,30.19017
F:\Car_data\IMG\center_2020_02_14_19_13_52_474.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_52_474.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_52_474.jpg,0,1,0,30.19027
F:\Car_data\IMG\center_2020_02_14_19_13_52_542.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_52_542.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_52_542.jpg,0,1,0,30.19043
F:\Car_data\IMG\center_2020_02_14_19_13_52_612.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_52_612.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_52_612.jpg,0,1,0,30.19029
F:\Car_data\IMG\center_2020_02_14_19_13_52_680.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_52_680.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_52_680.jpg,0,1,0,30.19031
F:\Car_data\IMG\center_2020_02_14_19_13_52_752.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_52_752.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_52_752.jpg,0,1,0,30.19029
F:\Car_data\IMG\center_2020_02_14_19_13_52_821.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_52_821.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_52_821.jpg,0,1,0,30.19029
F:\Car_data\IMG\center_2020_02_14_19_13_52_888.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_52_888.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_52_888.jpg,0,1,0,30.19027
F:\Car_data\IMG\center_2020_02_14_19_13_52_957.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_52_957.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_52_957.jpg,0,1,0,30.19019
F:\Car_data\IMG\center_2020_02_14_19_13_53_026.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_53_026.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_53_026.jpg,0,1,0,30.19031
F:\Car_data\IMG\center_2020_02_14_19_13_53_094.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_53_094.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_53_094.jpg,0,1,0,30.1903
F:\Car_data\IMG\center_2020_02_14_19_13_53_162.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_53_162.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_53_162.jpg,0,1,0,30.19031
F:\Car_data\IMG\center_2020_02_14_19_13_53_229.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_53_229.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_53_229.jpg,0,1,0,30.19032
F:\Car_data\IMG\center_2020_02_14_19_13_53_296.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_53_296.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_53_296.jpg,0,1,0,30.19033
F:\Car_data\IMG\center_2020_02_14_19_13_53_365.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_53_365.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_53_365.jpg,0,1,0,30.19029
F:\Car_data\IMG\center_2020_02_14_19_13_53_436.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_53_436.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_53_436.jpg,0,1,0,30.19032
F:\Car_data\IMG\center_2020_02_14_19_13_53_504.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_53_504.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_53_504.jpg,0,1,0,30.19028
F:\Car_data\IMG\center_2020_02_14_19_13_53_572.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_53_572.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_53_572.jpg,0,1,0,30.19026
F:\Car_data\IMG\center_2020_02_14_19_13_53_640.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_53_640.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_53_640.jpg,0,1,0,30.19029
F:\Car_data\IMG\center_2020_02_14_19_13_53_707.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_53_707.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_53_707.jpg,0,1,0,30.1903
F:\Car_data\IMG\center_2020_02_14_19_13_53_774.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_53_774.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_53_774.jpg,0,1,0,30.19032
F:\Car_data\IMG\center_2020_02_14_19_13_53_842.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_53_842.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_53_842.jpg,0,1,0,30.19032
F:\Car_data\IMG\center_2020_02_14_19_13_53_910.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_53_910.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_53_910.jpg,0,1,0,30.19031
F:\Car_data\IMG\center_2020_02_14_19_13_53_977.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_53_977.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_53_977.jpg,0,1,0,30.19029
F:\Car_data\IMG\center_2020_02_14_19_13_54_047.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_54_047.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_54_047.jpg,0,1,0,30.1903
F:\Car_data\IMG\center_2020_02_14_19_13_54_114.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_54_114.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_54_114.jpg,0,1,0,30.19027
F:\Car_data\IMG\center_2020_02_14_19_13_54_183.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_54_183.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_54_183.jpg,0,1,0,30.19032
F:\Car_data\IMG\center_2020_02_14_19_13_54_253.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_54_253.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_54_253.jpg,0,1,0,30.1903
F:\Car_data\IMG\center_2020_02_14_19_13_54_324.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_54_324.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_54_324.jpg,0,1,0,30.19031
F:\Car_data\IMG\center_2020_02_14_19_13_54_393.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_54_393.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_54_393.jpg,0,1,0,30.19028
F:\Car_data\IMG\center_2020_02_14_19_13_54_464.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_54_464.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_54_464.jpg,0,1,0,30.19032
F:\Car_data\IMG\center_2020_02_14_19_13_54_532.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_54_532.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_54_532.jpg,0,1,0,30.19031
F:\Car_data\IMG\center_2020_02_14_19_13_54_600.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_54_600.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_54_600.jpg,0,1,0,30.19028
F:\Car_data\IMG\center_2020_02_14_19_13_54_668.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_54_668.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_54_668.jpg,0,1,0,30.1903
F:\Car_data\IMG\center_2020_02_14_19_13_54_739.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_54_739.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_54_739.jpg,0,1,0,30.1903
F:\Car_data\IMG\center_2020_02_14_19_13_54_810.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_54_810.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_54_810.jpg,0,1,0,30.19027
F:\Car_data\IMG\center_2020_02_14_19_13_54_880.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_54_880.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_54_880.jpg,0,1,0,30.1903
F:\Car_data\IMG\center_2020_02_14_19_13_54_950.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_54_950.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_54_950.jpg,0,1,0,30.19029
F:\Car_data\IMG\center_2020_02_14_19_13_55_017.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_55_017.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_55_017.jpg,0,1,0,30.19028
F:\Car_data\IMG\center_2020_02_14_19_13_55_084.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_55_084.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_55_084.jpg,0,1,0,30.19025
F:\Car_data\IMG\center_2020_02_14_19_13_55_153.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_55_153.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_55_153.jpg,0,1,0,30.19029
F:\Car_data\IMG\center_2020_02_14_19_13_55_222.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_55_222.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_55_222.jpg,0,1,0,30.19033
F:\Car_data\IMG\center_2020_02_14_19_13_55_290.jpg,F:\Car_data\IMG\left_2020_02_14_19_13_55_290.jpg,F:\Car_data\IMG\right_2020_02_14_19_13_55_290.jpg,0,1,0,30.19032
